student_id,age,gender,education_level,stream,board,aptitude_logical,aptitude_verbal,aptitude_numerical,aptitude_spatial,personality_openness,personality_conscientiousness,personality_extraversion,personality_agreeableness,personality_neuroticism,interest_realistic,interest_investigative,interest_artistic,interest_social,interest_enterprising,interest_conventional,career_outcome
STU100063,18,O,class_12,science_pcb,cbse,55.0,88.7,47.01,57.35,3.89,4.95,2.88,4.27,1.52,1.8,3.14,2.4,3.85,1.87,3.63,Pharmacist
STU180100,16,M,class_10,science_pcm,cbse,27.59,68.69,69.41,81.08,3.49,3.53,4.8,3.41,1.59,1.99,3.31,2.42,3.32,1.91,2.42,Product Manager
STU250017,17,M,class_11,arts,cbse,82.97,48.0,57.95,72.86,4.86,3.18,4.47,4.02,3.42,3.22,2.52,4.37,2.69,2.3,2.18,Fashion Designer
STU220095,14,M,class_9,undecided,cbse,74.41,55.55,35.0,94.5,4.73,4.13,2.65,4.27,2.3,1.87,3.23,5.0,3.34,3.7,3.5,UX/UI Designer
STU330057,22,M,undergraduate,vocational,icse,60.71,76.11,84.36,95.41,2.67,4.29,3.25,3.25,2.21,4.89,4.21,1.72,3.57,3.64,4.5,Chef / Culinary Arts
STU170096,21,M,undergraduate,arts,state,62.86,82.12,71.88,81.89,2.8,4.68,3.87,3.87,2.21,3.15,4.4,1.75,2.78,4.01,2.07,Digital Marketing Manager
STU060063,18,M,class_12,science_pcm,state,77.86,37.88,49.57,83.98,2.61,2.85,2.19,4.36,1.87,4.45,4.3,3.32,4.4,4.59,1.1,Mechanical Engineer
STU110070,17,O,class_12,science_pcm,icse,86.46,84.73,76.05,72.12,2.94,4.02,3.23,4.28,2.3,3.3,3.65,2.04,4.15,1.62,3.94,Biomedical Engineer
STU260064,15,M,class_10,arts,icse,76.97,94.72,80.0,61.9,4.64,3.59,4.79,3.24,2.81,3.24,2.32,4.2,1.6,2.71,1.09,Journalist
STU110067,21,F,undergraduate,undecided,cbse,43.37,54.61,86.32,81.13,2.78,4.44,3.56,3.85,3.33,2.17,3.69,3.63,5.0,3.8,3.5,Biomedical Engineer
STU320133,18,M,class_12,commerce,ib,75.81,60.02,89.0,65.09,4.09,3.21,3.21,3.65,4.2,2.8,3.1,3.93,4.4,3.61,4.43,Sports Manager
STU300100,15,M,class_9,science_pcm,icse,67.96,69.93,86.56,72.89,2.48,3.02,2.51,3.93,2.31,4.17,4.29,3.29,2.28,2.16,4.02,Defence Officer (Indian Armed Forces)
STU120091,17,F,class_11,undecided,cbse,69.08,90.39,71.26,95.66,3.66,4.94,2.24,3.32,2.82,3.86,4.91,2.06,3.49,3.58,1.71,Clinical Psychologist
STU010097,17,F,class_12,science_pcm,cbse,95.24,60.14,66.32,80.47,3.86,3.66,2.71,3.16,3.07,3.35,1.0,1.58,1.3,2.98,1.93,Software Engineer
STU330138,21,F,undergraduate,science_pcm,cbse,61.46,62.35,62.56,72.84,2.69,3.51,5.0,4.08,4.16,4.41,2.87,3.69,2.73,4.26,2.2,Chef / Culinary Arts
STU230099,16,F,class_10,commerce,cbse,73.42,55.87,51.14,81.51,4.33,3.35,4.21,4.42,3.73,1.57,2.95,4.67,2.75,4.64,3.16,Graphic Designer
STU120001,18,F,class_12,arts,cbse,82.43,88.45,95.0,84.46,4.04,3.71,3.91,5.0,1.38,2.47,4.3,3.57,4.58,2.78,2.3,Clinical Psychologist
STU050022,15,M,class_10,undecided,cbse,74.99,72.62,87.18,83.5,3.46,3.86,2.05,3.81,2.26,3.9,5.0,2.41,3.46,1.75,1.7,Cloud Architect
STU300068,18,F,class_12,science_pcm,state,88.0,75.49,80.69,75.41,2.99,3.76,3.76,4.97,1.56,4.9,3.31,3.9,2.64,1.52,3.93,Defence Officer (Indian Armed Forces)
STU260041,17,M,class_12,arts,cbse,67.06,92.22,46.98,78.54,4.78,2.8,3.73,5.0,2.48,2.33,3.81,4.57,3.72,2.23,1.0,Journalist
STU040117,17,M,class_11,science_pcm,state,86.9,52.86,87.19,52.0,3.33,4.19,3.91,3.97,3.15,4.34,3.64,1.4,1.72,1.6,2.96,Cybersecurity Analyst
STU320031,22,M,undergraduate,arts,cbse,61.99,62.71,56.16,44.54,3.86,3.34,4.38,2.24,2.32,2.4,3.59,2.37,2.65,4.5,2.67,Sports Manager
STU140062,18,F,class_12,commerce,icse,75.54,33.95,82.69,72.9,3.94,4.1,3.61,3.85,2.42,4.32,3.65,2.16,3.42,5.0,4.1,Chartered Accountant
STU050149,18,M,class_12,commerce,ib,70.52,48.03,76.63,63.17,3.44,4.79,1.8,3.7,2.57,3.86,3.71,1.65,2.85,2.15,1.96,Cloud Architect
STU330026,20,M,undergraduate,vocational,state,64.21,54.44,45.0,87.63,2.0,3.91,2.22,3.7,1.1,4.7,3.83,2.76,4.4,3.83,2.68,Chef / Culinary Arts
STU010052,18,M,class_12,science_pcm,icse,76.68,82.0,72.87,28.39,3.63,4.5,4.1,2.2,3.68,3.89,2.96,2.91,3.43,3.0,3.65,Software Engineer
STU290066,18,M,class_12,undecided,icse,83.65,92.41,97.62,80.53,3.56,4.42,4.2,4.95,2.62,2.59,4.5,3.28,4.49,3.73,2.34,IAS Officer
STU140073,15,F,class_9,commerce,state,88.2,82.85,84.22,52.46,2.36,4.64,3.05,2.35,3.74,3.53,3.33,2.51,2.71,4.89,4.07,Chartered Accountant
STU100002,18,F,undergraduate,science_pcm,icse,78.17,91.61,81.08,80.13,4.18,2.56,3.73,4.36,3.66,4.04,4.7,1.4,4.0,3.68,3.22,Pharmacist
STU100057,17,M,class_11,science_pcb,cbse,55.0,70.44,100.0,61.64,2.72,4.35,2.29,4.02,3.0,4.2,4.16,2.2,4.31,3.11,2.17,Pharmacist
STU040085,21,M,undergraduate,science_pcm,cbse,79.67,55.56,75.38,87.71,4.57,4.09,3.37,3.91,4.17,3.97,4.25,3.3,2.47,4.0,1.53,Cybersecurity Analyst
STU280042,17,F,class_11,arts,state,86.0,70.0,61.47,20.65,4.05,4.8,5.0,3.43,2.0,1.05,2.95,3.78,4.25,3.44,2.47,Content Writer
STU270116,15,M,class_9,undecided,icse,76.98,69.48,36.9,83.66,4.3,2.69,3.22,2.48,4.5,1.76,3.97,4.19,2.53,4.8,3.23,Film Director
STU070070,16,M,class_10,science_pcm,cbse,88.0,35.0,83.93,69.98,3.74,3.55,2.88,3.4,2.15,4.05,4.39,4.15,3.35,4.6,1.98,Civil Engineer
STU030144,14,F,class_9,undecided,icse,93.13,45.79,71.88,87.71,3.91,3.1,3.15,2.99,2.07,4.43,4.1,3.54,4.05,2.45,3.65,AI/ML Engineer
STU080003,20,F,undergraduate,science_pcb,icse,87.11,66.2,68.98,89.37,3.23,3.75,3.58,5.0,1.9,3.94,4.07,2.49,3.75,3.71,2.71,Doctor (MBBS)
STU020046,19,M,undergraduate,science_pcm,cbse,70.31,57.88,75.61,71.34,4.55,4.49,3.0,3.86,2.97,4.71,4.29,1.95,2.0,3.23,3.81,Data Scientist
STU290143,19,M,undergraduate,undecided,state,83.71,82.96,77.31,99.95,3.06,4.28,4.95,3.85,4.01,3.49,3.3,1.76,4.36,4.84,3.37,IAS Officer
STU340051,18,F,class_12,science_pcm,cbse,48.0,73.13,80.05,91.54,3.69,2.06,2.0,2.7,2.24,4.89,3.88,1.37,1.33,3.25,3.53,Airline Pilot
STU310104,17,M,class_12,science_pcb,cbse,72.78,99.0,42.51,71.3,3.89,4.48,4.85,5.0,3.08,3.39,3.9,4.05,5.0,3.75,3.39,Environmental Scientist
STU340104,19,M,undergraduate,undecided,icse,48.0,58.42,63.16,66.34,3.76,3.94,2.11,3.08,3.37,4.7,2.25,2.96,2.9,2.69,1.8,Airline Pilot
STU210139,15,F,class_9,arts,icse,69.78,78.08,45.0,80.5,4.54,4.18,3.95,2.06,3.95,1.94,4.35,2.26,2.94,3.9,3.92,Civil Lawyer
STU190104,16,F,class_11,commerce,icse,60.0,88.94,60.03,69.43,4.22,4.28,3.2,2.54,2.81,3.56,2.61,2.53,3.18,3.81,2.88,Entrepreneur
STU210099,15,F,class_10,arts,icse,93.56,86.86,62.8,72.08,3.15,3.48,4.42,3.01,3.35,2.87,3.14,1.99,2.88,3.99,3.24,Civil Lawyer
STU210050,15,M,class_9,undecided,cbse,76.33,66.09,83.87,60.4,3.5,3.36,4.59,2.96,3.78,5.0,4.49,1.2,4.18,3.02,3.8,Civil Lawyer
STU320104,17,F,class_11,commerce,cbse,73.32,68.92,84.09,77.29,4.38,4.42,3.24,2.57,2.85,3.32,2.06,1.94,3.09,4.27,3.21,Sports Manager
STU240093,18,F,class_12,arts,state,72.78,96.0,41.15,76.47,3.91,3.22,4.01,3.34,1.52,2.07,4.0,4.47,2.68,3.64,1.94,Architect
STU050045,18,M,class_12,science_pcm,cbse,19.3,73.57,78.36,60.39,4.44,4.15,3.82,2.36,1.5,2.7,4.93,3.24,2.89,4.0,4.2,Cloud Architect
STU140076,15,O,class_10,commerce,state,86.41,59.74,94.38,41.45,2.74,4.15,3.93,2.93,2.85,3.24,2.96,2.36,3.39,3.96,4.08,Chartered Accountant
STU250074,21,F,undergraduate,arts,state,59.69,87.38,60.38,79.72,3.96,4.5,2.71,3.83,2.19,3.27,1.64,4.75,4.21,3.78,1.73,Fashion Designer
STU100078,18,M,class_12,undecided,state,55.62,84.43,85.38,68.49,2.48,4.28,3.46,3.78,2.29,2.22,4.37,3.57,4.84,2.4,4.44,Pharmacist
STU330051,15,M,class_9,vocational,cbse,56.5,78.0,53.62,98.0,3.19,3.0,4.1,4.51,3.06,3.96,2.0,1.3,2.86,4.01,3.56,Chef / Culinary Arts
STU010121,14,M,class_9,undecided,cbse,77.85,54.27,84.15,82.15,3.16,3.33,2.05,4.05,1.49,5.0,3.98,2.1,3.77,1.84,2.62,Software Engineer
STU250029,18,M,class_12,vocational,cbse,67.94,63.42,58.49,80.02,3.81,4.48,4.03,3.82,3.56,4.04,1.97,4.24,3.11,4.18,1.02,Fashion Designer
STU140123,17,F,class_12,undecided,state,90.6,34.55,99.35,60.59,3.83,4.2,4.26,3.78,3.55,2.03,2.77,2.41,2.11,3.46,3.83,Chartered Accountant
STU090043,16,F,class_10,science_pcb,ib,92.0,70.37,77.11,82.29,3.9,4.04,4.03,4.91,2.0,4.2,2.18,1.61,3.91,1.8,2.22,Dentist
STU340038,15,F,class_10,commerce,cbse,67.79,48.71,85.3,79.12,3.69,3.0,4.31,4.04,1.97,3.82,4.32,3.51,2.51,4.6,2.19,Airline Pilot
STU170150,22,F,undergraduate,arts,cbse,74.09,64.67,80.0,24.85,4.33,2.63,4.85,2.8,3.08,4.64,3.24,3.36,2.34,3.79,4.51,Digital Marketing Manager
STU160090,22,F,undergraduate,science_pcm,cbse,64.3,71.33,59.55,63.0,4.09,4.31,3.77,2.66,2.21,1.82,3.77,3.68,4.1,3.74,4.43,Management Consultant
STU010135,14,F,class_9,science_pcm,cbse,81.31,58.38,65.0,56.82,2.68,4.63,2.45,2.72,3.27,3.47,4.82,1.82,3.8,1.96,2.23,Software Engineer
STU180012,14,F,class_9,commerce,state,85.42,79.8,79.52,61.07,3.62,3.28,3.54,3.56,2.08,3.29,2.0,2.84,2.27,3.9,2.01,Product Manager
STU230125,15,M,class_9,science_pcm,cbse,61.24,77.39,50.67,90.58,3.92,3.94,4.1,4.15,1.77,1.85,2.13,4.19,1.84,4.1,2.3,Graphic Designer
STU300122,16,F,class_11,commerce,icse,48.8,62.01,54.83,97.43,3.35,3.6,4.17,4.02,3.33,4.88,2.39,3.14,3.33,3.8,4.74,Defence Officer (Indian Armed Forces)
STU160130,18,F,class_12,undecided,state,84.25,94.84,68.51,84.51,3.57,4.39,3.2,4.8,4.2,2.3,4.44,3.15,4.18,4.31,3.72,Management Consultant
STU020035,20,O,undergraduate,science_pcm,state,80.27,72.33,95.18,52.15,3.08,3.87,3.1,3.99,1.3,3.51,4.2,4.24,1.4,1.74,2.76,Data Scientist
STU240052,20,F,undergraduate,science_pcm,icse,45.02,85.06,48.9,76.59,3.09,2.19,4.73,2.78,4.5,1.83,3.55,4.35,4.45,3.38,2.09,Architect
STU230022,22,F,undergraduate,undecided,icse,43.83,51.28,43.08,72.52,4.15,4.37,3.97,2.25,3.88,1.99,2.96,4.67,4.58,4.8,2.25,Graphic Designer
STU040062,18,F,class_12,commerce,cbse,73.43,46.06,28.56,83.24,4.08,3.53,1.38,2.65,1.72,2.87,4.49,3.0,1.65,2.01,3.97,Cybersecurity Analyst
STU190116,17,M,class_11,science_pcm,cbse,63.37,74.66,79.69,80.26,3.01,4.54,4.47,4.25,3.15,2.82,3.72,3.68,3.3,4.47,3.17,Entrepreneur
STU010063,18,F,class_12,science_pcm,icse,97.3,45.0,87.04,72.38,3.11,4.42,3.8,2.2,2.43,3.66,3.92,1.29,3.8,5.0,2.42,Software Engineer
STU290140,16,M,class_11,arts,icse,85.86,93.61,85.72,73.32,3.88,4.66,3.21,4.15,1.04,2.54,4.49,1.53,4.16,3.94,2.28,IAS Officer
STU310033,20,M,undergraduate,science_pcm,icse,77.76,91.45,73.5,84.2,5.0,4.16,3.99,2.17,2.5,3.65,3.81,2.76,4.85,4.32,3.09,Environmental Scientist
STU300060,21,F,undergraduate,science_pcm,cbse,78.46,85.67,78.76,64.17,3.22,3.73,3.92,3.36,2.87,4.49,4.5,2.13,4.31,3.08,4.52,Defence Officer (Indian Armed Forces)
STU070078,16,F,class_10,science_pcm,ib,67.18,64.2,77.02,69.67,2.55,3.77,4.6,1.21,3.82,4.51,2.72,3.93,1.89,3.64,1.96,Civil Engineer
STU060089,17,F,class_11,science_pcm,cbse,82.35,73.35,54.88,84.88,3.47,1.86,3.14,2.76,2.09,4.27,2.61,2.86,2.37,2.1,2.17,Mechanical Engineer
STU020102,19,O,undergraduate,undecided,cbse,68.0,42.27,73.81,66.32,4.51,3.1,1.8,2.84,3.26,4.96,4.81,2.5,1.81,3.07,2.49,Data Scientist
STU050026,18,O,undergraduate,science_pcm,cbse,97.0,50.67,84.56,38.02,3.01,4.49,3.2,4.29,4.84,1.34,3.6,3.77,2.34,2.87,3.5,Cloud Architect
STU260148,22,F,undergraduate,arts,cbse,83.4,85.07,64.95,54.28,4.77,3.08,5.0,3.0,1.59,2.21,2.47,4.55,4.44,2.47,1.1,Journalist
STU340094,18,M,undergraduate,science_pcm,cbse,74.04,36.27,85.46,50.48,2.36,3.81,4.19,2.98,1.1,4.43,3.1,3.08,2.9,2.51,4.12,Airline Pilot
STU210150,16,F,class_11,commerce,cbse,72.17,73.5,82.01,59.57,4.12,3.52,3.39,2.33,1.77,3.41,3.82,2.73,3.35,4.74,3.6,Civil Lawyer
STU110116,21,M,undergraduate,science_pcb,icse,81.84,58.0,75.21,71.93,3.41,4.06,2.62,4.01,3.17,2.45,4.47,1.32,4.68,2.53,1.4,Biomedical Engineer
STU010123,17,M,class_11,science_pcm,cbse,74.81,65.21,74.55,70.19,3.0,3.92,3.54,3.69,1.59,3.95,4.58,2.53,3.57,3.77,2.35,Software Engineer
STU130032,21,M,undergraduate,science_pcb,state,80.03,63.72,81.47,72.22,3.6,4.25,4.93,4.69,2.29,2.66,4.26,2.49,4.5,2.18,2.16,Physiotherapist
STU230072,16,M,class_10,science_pcm,state,73.7,88.11,72.71,73.98,4.43,3.85,3.72,2.59,2.04,2.31,2.8,5.0,2.62,1.94,2.08,Graphic Designer
STU160117,21,F,undergraduate,undecided,ib,83.55,86.22,70.41,32.92,4.48,3.95,3.35,4.29,4.09,3.66,2.7,3.73,4.16,4.23,2.32,Management Consultant
STU200001,17,M,class_11,commerce,icse,92.32,92.06,80.32,63.11,3.22,4.3,3.09,3.76,2.47,3.37,2.72,2.66,1.02,3.35,4.49,Corporate Lawyer
STU340118,18,M,undergraduate,science_pcm,icse,47.72,60.86,80.1,70.98,4.43,3.99,2.7,2.72,2.46,5.0,2.63,1.73,1.2,2.28,4.66,Airline Pilot
STU040118,19,F,undergraduate,commerce,icse,97.0,48.68,95.4,74.72,4.65,4.22,4.1,3.79,1.79,4.66,3.94,2.75,1.64,2.54,3.13,Cybersecurity Analyst
STU150075,14,O,class_9,commerce,state,70.84,79.96,97.62,74.35,3.65,4.79,3.65,4.27,1.36,1.77,2.77,1.57,1.56,3.66,3.44,Investment Banker
STU310037,16,F,class_11,undecided,icse,90.49,83.76,86.56,94.23,4.59,4.83,4.8,4.63,1.08,2.12,3.0,2.22,4.19,4.96,3.41,Environmental Scientist
STU050094,22,O,undergraduate,science_pcm,icse,55.91,63.26,67.16,82.52,4.11,3.7,4.01,3.99,1.31,3.23,5.0,2.35,3.44,2.44,4.2,Cloud Architect
STU250063,19,F,undergraduate,arts,cbse,63.64,54.15,78.0,92.83,2.78,4.08,3.48,4.41,3.4,3.9,3.24,3.93,5.0,2.94,2.33,Fashion Designer
STU230089,17,M,class_12,undecided,cbse,74.14,78.8,64.39,62.0,3.95,2.3,2.77,3.74,3.68,2.32,3.8,5.0,2.71,1.91,2.82,Graphic Designer
STU170079,15,F,class_9,science_pcm,state,72.69,91.0,63.94,43.89,4.58,4.58,3.48,2.91,2.5,3.15,3.98,1.77,4.06,4.76,3.09,Digital Marketing Manager
STU340007,18,M,class_12,science_pcm,icse,50.19,67.44,77.72,65.6,2.96,4.2,2.46,3.02,3.75,4.26,2.33,3.29,2.8,4.3,3.08,Airline Pilot
STU080025,15,M,class_9,science_pcm,cbse,79.23,96.91,79.52,85.0,4.37,4.75,2.87,3.68,3.16,1.46,3.62,2.1,5.0,2.41,2.45,Doctor (MBBS)
STU080109,16,O,class_11,undecided,cbse,73.05,100.0,78.72,71.45,2.58,4.57,1.76,4.35,1.74,2.87,3.83,1.53,4.09,3.36,3.31,Doctor (MBBS)
STU120139,18,M,class_12,undecided,cbse,82.93,80.16,79.75,63.03,3.71,1.0,1.31,3.58,2.67,4.3,3.9,3.3,1.98,2.55,3.45,Clinical Psychologist
STU050121,21,M,undergraduate,science_pcm,state,68.0,58.77,81.3,90.0,2.95,4.62,4.39,2.96,2.77,4.53,4.72,2.79,1.36,2.15,2.7,Cloud Architect
STU190126,15,F,class_10,undecided,state,75.93,90.78,57.34,47.2,4.24,3.85,3.54,3.04,3.54,3.41,3.0,3.66,4.37,4.39,2.73,Entrepreneur
STU280123,16,F,class_11,undecided,state,16.79,74.72,50.6,40.94,4.09,3.88,4.54,4.03,3.76,2.14,4.1,3.88,3.81,2.43,2.22,Content Writer
STU260122,15,M,class_9,arts,ib,40.06,91.68,52.48,79.94,4.7,2.66,3.92,4.57,1.0,2.11,5.0,3.9,4.87,2.26,3.56,Journalist
STU330036,16,M,class_10,arts,cbse,78.82,78.0,85.27,97.24,3.38,3.35,2.88,2.57,1.28,3.75,3.3,2.9,3.84,2.64,2.75,Chef / Culinary Arts
STU230041,14,O,class_9,arts,cbse,84.0,68.52,78.0,80.94,4.61,2.3,3.43,4.56,2.51,1.53,3.34,4.42,2.85,2.37,4.06,Graphic Designer
STU050003,17,F,class_11,science_pcm,cbse,89.61,45.0,73.34,53.52,4.41,3.47,3.4,2.52,2.12,4.21,4.82,3.43,3.16,4.44,3.88,Cloud Architect
STU160042,14,F,class_9,science_pcm,state,70.97,89.88,76.58,48.99,4.9,4.15,3.55,2.59,1.2,2.61,3.68,2.52,3.95,3.43,4.09,Management Consultant
STU200146,16,F,class_11,arts,state,83.59,97.57,72.31,40.73,4.38,4.18,3.75,2.28,3.82,2.04,3.04,2.21,3.1,3.12,2.5,Corporate Lawyer
STU130068,16,M,class_11,science_pcb,state,84.23,83.17,73.75,56.84,3.2,3.52,2.2,4.18,3.09,2.55,3.83,3.31,2.93,3.06,2.18,Physiotherapist
STU210143,16,O,class_10,science_pcm,icse,77.22,49.69,64.74,72.8,4.58,3.61,4.27,4.54,4.77,3.26,2.9,1.79,3.37,3.0,3.15,Civil Lawyer
STU250008,16,F,class_11,arts,cbse,51.99,57.0,49.2,67.44,4.98,3.28,3.1,3.83,3.34,3.88,3.62,5.0,2.38,2.56,1.43,Fashion Designer
STU030019,22,F,undergraduate,undecided,ib,72.44,53.52,81.25,89.31,1.05,3.62,1.96,2.61,3.7,3.26,3.85,1.58,3.6,1.6,2.45,AI/ML Engineer
STU210079,17,F,class_11,undecided,cbse,78.07,82.16,66.9,51.53,2.94,4.84,2.92,2.0,3.87,1.49,4.76,2.98,4.31,4.68,3.77,Civil Lawyer
STU280007,18,F,undergraduate,arts,icse,86.0,75.0,100.0,79.21,3.78,3.37,4.81,5.0,2.98,1.96,1.73,4.1,4.83,2.31,1.98,Content Writer
STU020125,19,F,undergraduate,science_pcm,icse,78.06,63.8,65.0,71.99,4.01,4.72,3.33,4.07,1.56,3.67,4.58,2.99,3.8,2.1,3.27,Data Scientist
STU140034,19,F,undergraduate,science_pcm,icse,74.9,61.24,75.0,64.68,3.86,1.9,4.7,2.1,2.04,3.4,3.23,2.24,3.55,4.04,5.0,Chartered Accountant
STU040100,16,M,class_11,science_pcm,cbse,80.87,69.64,89.78,64.82,3.55,3.76,3.76,3.62,2.37,5.0,3.6,2.38,1.3,3.5,2.43,Cybersecurity Analyst
STU210063,20,M,undergraduate,science_pcb,ib,88.53,100.0,73.52,69.81,2.94,2.42,2.55,4.32,1.3,3.46,3.99,2.68,3.82,3.66,4.55,Civil Lawyer
STU190093,19,M,undergraduate,commerce,icse,90.6,88.18,79.04,76.12,4.54,4.71,3.79,4.8,4.11,3.65,2.04,5.0,2.59,4.28,2.15,Entrepreneur
STU340042,15,F,class_9,science_pcm,cbse,61.45,85.38,69.82,74.84,3.33,4.42,2.14,3.75,4.2,4.05,3.55,2.51,4.12,3.02,3.59,Airline Pilot
STU210065,20,F,undergraduate,commerce,state,91.89,68.0,47.88,73.04,3.99,5.0,3.06,2.58,2.71,3.17,3.09,4.15,4.0,1.98,4.79,Civil Lawyer
STU050006,17,F,class_12,undecided,state,89.03,73.34,76.44,52.82,4.34,1.78,3.1,3.98,1.55,4.31,4.77,2.61,1.3,2.37,1.4,Cloud Architect
STU070133,19,O,undergraduate,science_pcm,cbse,89.51,43.59,82.4,67.92,3.35,3.33,2.92,2.8,2.59,4.74,2.71,3.46,3.68,4.6,2.3,Civil Engineer
STU040078,17,M,class_11,science_pcm,cbse,76.82,18.17,80.83,79.74,3.85,4.05,2.87,3.18,3.28,4.54,3.98,1.61,3.32,4.0,4.3,Cybersecurity Analyst
STU340027,19,M,undergraduate,arts,cbse,64.65,74.85,83.63,71.32,3.63,1.04,3.2,1.85,2.04,4.52,1.86,2.87,3.52,4.6,3.08,Airline Pilot
STU180128,18,M,class_12,commerce,state,70.09,68.47,72.85,48.02,3.0,4.75,4.63,4.8,2.85,1.79,2.75,3.59,2.72,4.49,1.92,Product Manager
STU180068,15,M,class_9,science_pcm,cbse,87.03,43.47,57.56,41.35,4.15,3.14,5.0,2.2,3.28,1.87,4.15,3.64,3.29,2.69,3.1,Product Manager
STU060080,17,O,class_12,undecided,icse,71.03,54.12,80.17,90.23,3.68,3.32,2.0,2.3,2.03,4.83,3.7,1.87,3.38,2.07,2.91,Mechanical Engineer
STU270039,18,M,class_12,arts,cbse,53.73,89.71,78.0,94.18,3.78,3.63,2.86,4.05,4.41,3.54,2.23,4.47,3.48,4.04,2.69,Film Director
STU330125,14,O,class_9,science_pcb,state,81.93,42.42,80.76,79.97,5.0,4.0,3.22,4.57,2.07,4.8,2.16,2.64,4.29,3.93,3.1,Chef / Culinary Arts
STU320068,20,F,undergraduate,science_pcm,cbse,85.58,60.73,82.75,66.03,3.49,4.59,4.65,4.3,3.3,2.6,2.41,2.06,3.9,3.75,2.0,Sports Manager
STU250075,20,M,undergraduate,commerce,cbse,70.15,80.79,44.69,96.11,4.68,3.35,3.43,4.71,2.55,1.88,4.79,4.06,3.35,2.58,1.93,Fashion Designer
STU020149,15,M,class_9,science_pcm,state,41.04,68.13,98.0,77.57,4.4,3.99,2.39,2.27,1.46,3.85,4.09,1.49,3.21,3.94,2.25,Data Scientist
STU010069,16,M,class_11,science_pcm,state,78.22,65.73,86.62,53.99,1.64,3.25,2.12,2.52,3.56,3.44,5.0,1.97,3.8,2.34,3.06,Software Engineer
STU260117,18,F,class_12,undecided,cbse,71.82,95.0,63.36,52.0,3.71,3.48,3.65,4.16,2.54,1.88,1.4,4.64,4.78,4.1,1.18,Journalist
STU340141,22,F,undergraduate,science_pcm,cbse,64.66,57.79,72.49,61.73,4.32,4.5,2.74,2.72,1.48,3.98,3.8,2.94,3.75,3.21,2.62,Airline Pilot
STU160003,18,M,undergraduate,commerce,cbse,66.0,93.47,78.11,72.44,3.56,4.08,3.2,4.8,2.07,1.5,3.12,1.2,3.73,4.79,2.14,Management Consultant
STU260139,18,F,undergraduate,vocational,cbse,61.18,76.5,75.54,54.4,3.95,2.96,4.02,3.05,2.89,1.74,3.46,3.5,3.79,2.76,2.89,Journalist
STU310146,22,F,undergraduate,undecided,icse,80.51,85.49,90.24,88.87,5.0,4.25,3.43,3.88,5.0,3.51,4.05,4.1,4.83,4.07,2.8,Environmental Scientist
STU120023,18,F,class_12,undecided,cbse,71.9,94.3,73.81,54.77,2.8,4.09,3.82,3.5,1.51,3.25,4.03,2.57,4.33,2.59,3.18,Clinical Psychologist
STU170120,14,M,class_9,commerce,state,68.23,86.46,57.22,74.6,3.34,1.0,4.3,2.45,2.65,2.57,2.33,2.22,2.49,3.48,2.85,Digital Marketing Manager
STU020001,15,F,class_9,science_pcm,cbse,91.35,60.35,84.15,55.01,3.25,3.85,3.37,3.51,3.21,4.2,4.12,2.94,3.16,3.96,4.2,Data Scientist
STU060007,17,M,class_12,science_pcm,state,59.68,54.98,81.4,51.69,3.99,3.89,4.34,4.64,4.07,3.74,3.57,1.64,1.73,4.01,3.78,Mechanical Engineer
STU150015,21,M,undergraduate,commerce,icse,73.19,60.23,81.96,45.81,2.61,3.27,3.14,3.05,3.27,2.47,4.18,1.78,3.97,4.93,4.72,Investment Banker
STU180025,15,M,class_9,science_pcm,cbse,88.39,84.7,80.78,54.38,3.87,4.42,2.07,4.8,1.25,1.0,2.13,4.9,3.49,4.01,2.63,Product Manager
STU290149,22,F,undergraduate,arts,state,84.03,83.56,81.23,95.17,3.67,4.5,4.13,3.83,2.29,3.78,3.52,4.1,3.09,4.91,4.8,IAS Officer
STU290144,16,F,class_11,commerce,state,82.23,73.56,86.61,38.17,3.4,4.0,4.42,4.17,3.49,2.9,4.63,1.57,4.79,2.35,1.18,IAS Officer
STU110124,14,M,class_9,science_pcm,cbse,69.65,81.02,81.56,54.74,3.52,3.72,2.2,4.17,2.15,4.04,5.0,2.27,3.91,3.8,3.87,Biomedical Engineer
STU130059,17,F,class_12,arts,cbse,63.08,93.21,87.92,54.16,3.83,4.56,3.47,3.5,1.79,3.61,4.78,1.94,3.8,2.27,1.6,Physiotherapist
STU270145,17,F,class_11,undecided,state,42.0,60.64,73.3,97.18,3.93,1.94,3.6,2.79,2.38,3.12,2.3,3.89,4.55,4.4,2.27,Film Director
STU030077,18,F,undergraduate,undecided,cbse,71.34,49.94,97.24,55.18,3.26,3.77,2.58,2.41,2.28,4.88,2.59,1.71,1.65,1.6,3.61,AI/ML Engineer
STU110118,16,F,class_11,science_pcb,icse,44.18,52.45,66.28,82.7,3.49,4.16,3.65,1.0,3.63,2.16,4.05,1.44,4.97,2.66,3.99,Biomedical Engineer
STU340037,18,M,class_12,science_pcm,cbse,64.88,25.32,86.76,73.51,3.07,4.77,2.0,2.63,3.48,3.21,4.29,2.0,3.39,2.02,2.81,Airline Pilot
STU060110,15,F,class_10,science_pcm,icse,78.21,62.11,58.5,92.9,3.73,4.69,2.91,3.38,2.0,3.78,3.92,3.5,1.98,4.67,3.35,Mechanical Engineer
